,content,sentiment
2647,去程的时候飞机航班改签了两次，一开始是航空管制，我们是可以理解的，但是改签的第二次，我们一共是11个人，结果把我们有两个人分开了，和我们不是一个航班的时间，这个体验确实不是很好了。,正
2648,在鼓浪屿安排的住宿房间里面有点潮，在厦门的住宿还是挺好的，酒店的地理位置对于我们自由行来说，出行交通还是蛮方便的，我们是自由行，行程几乎都是我们自己来安排的。前期联系的同程工作人员服务态度挺好的，出行前的短信通知也很及时。,正
2649,全程给我们安排入住的是厦门的京闽中心酒店 ，地理位置不错，出行方面还可以，内部的各项服务方面做得还是比较到位的，提供的早餐也不错。此外，我觉得同程的服务也是不错的。总的来说，还是一次值得的旅程~,正
2650,酒店挺好的，泛太平洋5星级酒店还是不错，酒店服务还是蛮到位的，酒店环境也可以，房间卫生打扫还是挺干净整洁，酒店地理位置还不错，交通比较多，出去玩还是挺便利的，同程服务也蛮到位的，预订前后都是有短信提醒，下次还是会选择同程的,正
2651,挺满意的一次出游。住的是厦门的泛太平洋酒店，地理位置优越，交通便利，内部的设施设备卫生服务方面做得还是比较到位的，我们住的挺舒适的。另外，从预定产品到游玩归来，我觉得同程的服务也不错。,正
2652,我习惯在同程预订产品了，同程性价比还是可以的，住宿酒店可以，卫生打扫干净舒适，工作人员每天打扫都挺及时，房间设施也都具备的，入住还是蛮舒适呢，酒店地段位置也不错，周边交通工具很多的，出去玩还是挺便利呢，不错，沿途风景美，心情也是很棒,正
2653,同程服务还是挺好的，我们回程时候，把回程时间改签了下，同程都有及时联系安排接送机呢，同程还是挺尽责呢，此次安排的酒店还可以，房间卫生打扫还是挺干净整洁，住宿还是挺舒适，酒店地理位置也不错，周边交通还是挺便利的,正
2654,酒店不是很好，想靠海边的酒店，方便一些，位置比较偏。同程的服务还是蛮不错的，就是酒店没有按我要求预订，这点不好的。我去了鼓浪屿的特色小店蛮好的，很多的特色小店和小吃，很便宜和美味的。云水谣土楼也不错的，当地的民风很淳朴，风景也很美的。,正
2655,入住的酒店环境还是很好的，房间的设施很齐全，卫生打扫的也很干净整洁，我是自由行，酒店到飞机场，和厦门大学都有车去，还是很便捷的，建议应该把鼓浪屿行程的前面，因为大部分人去都是想去鼓浪屿的，唯一遗憾的就是因为台风的影响鼓浪屿没有去上。,正
2656,本次自由行产品很满意，尤其是酒店，出行前担心酒店位置是否方便，客服耐心解释，入住后酒店服务非常好，去厦大轮渡曾厝垵都有公交直达，打车去机场也就二十来块钱，周围吃饭买水果小超市也都很齐全，总之这次行程很满意，好评,正
2657,厦门的行程还是蛮开心的一次行程吧，我们觉得真心不错的。安排的酒店还行，住的蛮开心的。出行的交通也是蛮便利的，到景点还是蛮方便的。厦门著名的景点都有游玩到的，厦门大学、鼓浪屿和环岛路都有去游玩还是蛮不错的，游玩的很开心。,正
2658,到了厦门之后酒店还是很好，档次也是很高的，房间里面的设施很齐全，房间打扫的也很干净，我们是自由行，就是酒店的位置不是很好，离市中心还是有些远的，我们都是打车出行，安排的飞机航班时间很好，都是中午的航班，这次的行程玩的还是很满意的。,正
2659,我们的的这次厦门之行还是蛮开心的，游玩下来很不错的。酒店还是蛮好的，环境和服务很不错的，住的很舒适的。我们去了鼓浪屿、厦大、环岛路、曾厝垵这些厦门著名的景点，风景真心不错的，游玩下来不错，就是当地的小吃还有费用有点贵，感觉有点坑的。,正
2660,总体来讲还不错，玩的挺开心的。入住的是厦门泛太平洋大酒店蛮好的，地处厦门金融和娱乐中心，出行比较方便，设施设备卫生服务方面做得还可以，提供的早餐也不错，住的还比较舒适。同程的服务也是挺好的~,正
2661,很满意，虽然我选自由行，但是中间因为天气原因了，又订了一次，客服很有耐心，建议结合当地实际提供一些很多的细节，比如租车，门票等选项，还有美食建议，骑行路线等软服务,正
2662,此次行程非常满意，酒店交通去各个景点都非常方便，步行至海湾公园只有十分钟，去鼓浪屿渡口两站路，门口就有公交车 。特别要点赞同程顾问张艳红和贺康，因个人原因在预订时来回改了五六次，都不厌其烦满足要求，大赞。下次 出游继续选择同程,正
2663,全程入住的厦门京闽中心酒店，性价比很高，五星级酒店的服务很好，住的很舒适的，自助早餐非常丰盛。酒店组织的土楼一日游也不错的，就是有点远，游玩的还是很开心的。我们还去了鼓浪屿，看看老房子，吃当地的海鲜和美食的，整个行程还是棒棒哒，厦门真美的。,正
2664,自由行产品嘛也没什么特别多描述的，酒店挺不错的，五星没问题，感觉这家的服务算是挺好的了，当然真的超级好的五星我也没住过哈，这次的飞机比较整点，只是回去的航班晚了大概半小时,正
2665,酒店卫生打扫还可以，基本上每天都有去打扫，还是不错的，就是酒店看起来比较陈旧，其他都还可以，酒店地段位置可以，周边交通还是挺便利的，我是自由行，行程都是自己安排，很愉快的一次旅行，同程产品不错的，下次出去玩还是会选择同程呢,正
2666,整个行程的体验还不错对客服的服务也很满意  不是很喜欢的地方是酒店这块  因为去三亚是度蜜月的   所以对一开始安排的双床房不满意  后来2天换了大床房不过酒店里面的设施各方面不太好  希望可以进一步完善好,正
2667,入住的是厦门泛太平洋大酒店，地理位置不错，出行挺方便的，各项服务做得也比较到位，期间，提供的早餐还不错。刚开始，给我们安排的房间，只有洗手间有窗户，房间里面没有，后来，我们有要求一下，还是换了房间，总体来讲还不错。,正
2668,在鼓浪屿入住的这个酒店超出我们的预想，厦门酒店也还是不错的，在厦门的这个酒店离市中心不是很近，我们是自由行，行程都是我们自己来安排的，整体行程玩的还是比较满意的，在同程预订的，前期联系的同程工作人员服务态度很好，短信通知都是很及时的。,正
2669,酒店卫生打扫还可以，基本上每天都有去打扫，还是不错的，酒店地段位置可以，但是酒店出行交通挺堵的，不是很好，我是自由行，行程都是自己安排，很愉快的一次旅行，同程产品不错的，短信提醒还是蛮及时的，下次出去玩还是会选择同程呢,正
2670,11.26到11.29厦门之旅非常愉快，自由行解决了机票和酒店，飞机其实我们倒不是很有所谓，南昌到厦门动车也很方便，酒店确实还不错，在湖滨北路，离鼓浪屿打车才13块钱，起步价多点！住的很从容，酒店环境很好，自助早餐很丰富！为什么发不了照片？,正
2671,全程入住厦门泛太平洋大酒店，环境和服务很不错的，住的很舒适的，厦门各大景点环绕周围，出行也是很方便的。厦门景色宜人，空气清新，环境卫生，我们去了鼓浪屿有其独特的味道，还有环岛路和厦大这面都有游玩一下的。当地的小吃和海鲜也是很不错的，游玩的挺开心的。,正
2672,我基本上出玩都是在同程预订产品，同程服务我还是比较满意的，入住铂尔曼酒店不错，性价比挺高的，我去那边都是会选择铂尔曼酒店呢，酒店地理位置不错，周边交通出游还是比较便利，自由旅行，旅程很愉快，时间都是自己规划的，很满意,正
2673,住宿酒店环境可以，房间卫生清洁打扫还是蛮干净舒适，酒店位置安排也还不错，周边交通打车还是挺方便便捷，同程服务不错，预定下单快捷，短信提醒也是蛮周到，同程还是值得信赖的，自由行，行程和游玩时间都是自己规划的，旅程玩的还是挺尽兴,正
2674,我再同程旅游顾问冯娇那边定的这个去厦门自由行的行程，整体总的来说，玩的还不错，给个好评，行程交通还不错，酒店的环境，位置也很好，旅游顾问的态度挺好的，就是期间有一个客服的态度一般。但是总的来讲还不错，下次出行也会考虑同程，,正
